"target_id" "ext_gene" "pval" "qval" "test_stat" "rss" "degrees_free" "mean_obs" "var_obs" "tech_var" "sigma_sq" "smooth_sigma_sq" "final_sigma_sq"
"3179" "FBgn0052313" "CG32313" 0.0431714055997423 0.153089416585686 4.08867763206119 0.117195523531613 1 5.35435393424221 0.0234391047063227 0.00446556183273071 0.018973542873592 0.014421454437795 0.018973542873592
"3180" "FBgn0044419" "Pmi" 0.0432277328655552 0.153144636264426 4.08647395838612 0.0444551562275798 1 7.75462847184098 0.00889103124551622 0.00178244384054331 0.00710858740497264 0.00717409089112279 0.00717409089112279
"3181" "FBgn0052152" "CG32152" 0.0432165730075827 0.153144636264426 4.08691032195434 0.250090625660676 1 5.54582999057912 0.0500181251321352 0.00475625399907445 0.0452618711330607 0.0129249981047332 0.0452618711330607
"3182" "FBgn0261843" "pre-mod(mdg4)-W" 0.0432031279525674 0.153144636264426 4.08743619684707 0.411913858532563 1 4.91942384681596 0.0823827717065129 0.0679099189054973 0.0144728528010152 0.0195748519370073 0.0195748519370073
"3183" "FBgn0037312" "CG11999" 0.0432439764064069 0.153154051532964 4.08583902853987 0.079576150047597 1 5.87852830997076 0.0159152300095194 0.0025969531815614 0.013318276827958 0.01109221854685 0.013318276827958
"3184" "FBgn0005558" "ey" 0.0433127166737382 0.153349326338898 4.08315487331062 0.263333166755678 1 4.60029543327561 0.0526666333511356 0.0102226242068867 0.0424440091442489 0.0254473320013848 0.0424440091442489
"3185" "FBgn0035763" "mrva" 0.043389023349028 0.15357125909375 4.08018050943065 0.0161833942788739 1 7.85411213836144 0.0032366788557748 0.000415707130082732 0.00282097172569205 0.00716793841912945 0.00716793841912945
"3186" "FBgn0050093" "COX6AL" 0.0434816819104535 0.153850910287678 4.07657615287184 0.083570162554475 1 5.32835517661834 0.016714032510895 0.00504331844276684 0.0116707140681282 0.0146529611282023 0.0146529611282023
"3187" "FBgn0029838" "CG4666" 0.043513388978147 0.153914789441686 4.07534462418529 0.169503216058326 1 7.21039098932399 0.0339006432116651 0.000765210385866296 0.0331354328257989 0.00760671534944752 0.0331354328257989
"3188" "FBgn0085242" "CG34213" 0.0435285875693088 0.153920253346555 4.07475463303282 0.184397350073439 1 4.17593366755918 0.0368794700146876 0.0155625689272949 0.0213169010873929 0.0370202159800789 0.0370202159800789
"3189" "FBgn0038490" "CG5285" 0.0435810331173363 0.154034916193902 4.07272042241322 0.194489290374065 1 3.81399550380959 0.0388978580748131 0.0231851061718478 0.0157127519029651 0.0521665015283426 0.0521665015283426
"3190" "FBgn0085267" "CG34238" 0.0435883422920736 0.154034916193902 4.07243712522175 0.327159262414075 1 3.81211364502283 0.0654318524828149 0.0234422471053165 0.0419896053774985 0.0522635572479441 0.0522635572479441
"3191" "FBgn0030584" "CG14407" 0.0436273111864893 0.154076027257297 4.07092756816152 0.0201430053198215 1 6.58949635067245 0.00402860106396429 0.00141178928506525 0.00261681177889905 0.00892778547395565 0.00892778547395565
"3192" "FBgn0262017" "CG42830" 0.0436262669952734 0.154076027257297 4.0709679990062 0.25666548070325 1 5.02871315624721 0.0513330961406502 0.00645913419321747 0.0448739619474326 0.01800078336558 0.0448739619474326
"3193" "FBgn0053337" "CG33337" 0.0436713625434433 0.154183297824064 4.06922283652606 12.661848588882 1 3.85844630224761 2.5323697177764 0.0751191584103747 2.45725055936602 0.0499359205865412 2.45725055936602
"3194" "FBgn0000810" "fs(1)K10" 0.0438778190828652 0.154332185498015 4.06125726656839 0.0374133896460188 1 6.65190970526292 0.00748267792920402 0.00127798639869349 0.00620469153051027 0.00876445992598265 0.00876445992598265
"3195" "FBgn0002791" "mr" 0.0438634928103258 0.154332185498015 4.06180873266617 0.0477571427225067 1 6.37229887535361 0.00955142854450128 0.00177004241160298 0.00778138613289836 0.00947371448008274 0.00947371448008274
"3196" "FBgn0028688" "Rpn7" 0.043868570434683 0.154332185498015 4.06161325625918 0.0145167382625531 1 7.49462089576497 0.00290334765251059 0.000498570633931728 0.00240477701857888 0.00729269005293247 0.00729269005293247
"3197" "FBgn0030975" "SdhBL" 0.0437790720257988 0.154332185498015 4.0650622245287 0.0836618418987863 1 7.16560310057393 0.0167323683797572 0.000727993212828418 0.0160043751669289 0.00767078602286491 0.0160043751669289
"3198" "FBgn0035203" "CG9149" 0.0438683542508098 0.154332185498015 4.06162157833658 0.0189051838346594 1 6.41879774097459 0.00378103676693186 0.00164388186443014 0.00213715490250173 0.00935484279507262 0.00935484279507262
"3199" "FBgn0035588" "CG10672" 0.0438144920609679 0.154332185498015 4.06369636897202 0.0251344038003726 1 6.38936562802444 0.0050268807600744 0.00160581612073898 0.00342106463933553 0.00942960826921129 0.00942960826921129
"3200" "FBgn0035878" "CG7182" 0.0437676913471523 0.154332185498015 4.065501329285 0.0395170927706114 1 7.03623416729971 0.00790341855412221 0.000905795689087147 0.00699762286503514 0.00787800374632935 0.00787800374632935
"3201" "FBgn0037265" "spartin" 0.0437743883685451 0.154332185498015 4.06524292119093 0.0346292958966989 1 6.38688866908512 0.00692585917933974 0.00202646777599909 0.0048993914033407 0.00943597113676441 0.00943597113676441
"3202" "FBgn0038300" "Mau2" 0.0437884677300632 0.154332185498015 4.06469979724283 0.0589971694405285 1 5.51657957299368 0.0117994338881057 0.00373813289547583 0.00806130099262988 0.0131327804366516 0.0131327804366516
"3203" "FBgn0038435" "Gyc89Da" 0.0437398840108205 0.154332185498015 4.06657473517438 1.27881255351792 1 2.03456670725822 0.255762510703584 0.196500877936283 0.0592616327673005 0.356708763509684 0.356708763509684
"3204" "FBgn0038533" "CG7523" 0.043857865791212 0.154332185498015 4.06202538727516 0.0177804065657181 1 6.39467891658172 0.00355608131314354 0.00167941917429705 0.00187666213884657 0.0094160000135791 0.0094160000135791
"3205" "FBgn0052219" "CG32219" 0.0438220774965044 0.154332185498015 4.06340401299166 0.51117001215293 1 4.5357519671615 0.102234002430586 0.0120667262043421 0.090167276226244 0.0269009702033956 0.090167276226244
"3206" "FBgn0264490" "Eip93F" 0.0439186711450709 0.154427691771174 4.05968577403472 0.0318086390050859 1 8.02231163786296 0.00636172780101697 0.000432022452174222 0.00592970534884295 0.00718527820205139 0.00718527820205139
"3207" "FBgn0030999" "Mur18B" 0.0439645677640426 0.154492697133433 4.05792206186197 0.0981788553452676 1 8.80461190674834 0.0196357710690536 0.000140341147227921 0.0194954299218256 0.00773530496593145 0.0194954299218256
"3208" "FBgn0034689" "CG2921" 0.0439580268602516 0.154492697133433 4.05817329685227 0.0261404488581126 1 7.06950163418782 0.00522808977162251 0.000864335781625278 0.00436375398999725 0.00782019903150498 0.00782019903150498
"3209" "FBgn0041191" "Rheb" 0.0440146400235828 0.154620454031115 4.05600009709716 0.019447647574023 1 7.30703984507479 0.00388952951480472 0.000557268904482358 0.00333226061032223 0.00748111368812638 0.00748111368812638
"3210" "FBgn0038750" "CG4465" 0.0440337693588946 0.154639464792156 4.05526644743145 1.70440267773772 1 2.40004710663741 0.340880535547545 0.118770945313765 0.22210959023378 0.237605730150866 0.237605730150866
"3211" "FBgn0030434" "Brms1" 0.0440779904955983 0.154698376979103 4.05357175825442 0.0444554058492563 1 6.1414955789438 0.00889108116985118 0.00179897081604418 0.00709211035380709 0.0101845244508847 0.0101845244508847
"3212" "FBgn0052783" "Gem4c" 0.0440722818737717 0.154698376979103 4.05379042949178 0.0366433435275932 1 6.08104473076428 0.00732866870551849 0.00373140832388881 0.00359726038162983 0.0103972886078357 0.0103972886078357
"3213" "FBgn0036698" "CG7724" 0.0441298041210363 0.15483202049687 4.05158837670883 0.157104924357805 1 5.52601241928681 0.0314209848715607 0.00408422514331929 0.0273367597282417 0.0130650515857699 0.0273367597282417
"3214" "FBgn0050429" "CG30429" 0.0441861905900846 0.154981619950847 4.04943273352987 0.111754066617434 1 5.75005708862288 0.0223508133234868 0.00317223871604232 0.0191785746074445 0.0116524525207028 0.0191785746074445
"3215" "FBgn0043458" "CG12084" 0.044212822909937 0.155026797096025 4.04841559183746 0.02177111880605 1 6.9905361937099 0.00435422376120988 0.000940404394895843 0.00341381936631416 0.00796385668479521 0.00796385668479521
"3216" "FBgn0034650" "NC2alpha" 0.0442402012689725 0.155074561226719 4.04737062940117 0.0709471759351015 1 5.73671642998465 0.0141894351870203 0.00333326494854039 0.0108561702384799 0.0117217606581976 0.0117217606581976
"3217" "FBgn0000463" "Dl" 0.0442829185651664 0.155176046311819 4.04574157740509 0.0503082519527308 1 6.48421217747072 0.0100616503905461 0.00120398931829543 0.00885766107225073 0.00919208589280537 0.00919208589280537
"3218" "FBgn0261506" "CG42654" 0.0443151846639406 0.155240856655252 4.04451218479738 0.352557277863254 1 3.40843903226458 0.0705114555726507 0.0371410552610938 0.0333704003115569 0.0789715134564462 0.0789715134564462
"3219" "FBgn0039734" "Tace" 0.0443672431916499 0.155374940198655 4.0425306523896 0.124728821974386 1 5.07666090309538 0.0249457643948773 0.00590756678962242 0.0190381976052549 0.0173713871632507 0.0190381976052549
"3220" "FBgn0030623" "PPYR1" 0.0444231663485037 0.155418897998601 4.0404047432692 0.27379624984971 1 5.17218596955804 0.054759249969942 0.00605383946870151 0.0487054105012405 0.0162261340523578 0.0487054105012405
"3221" "FBgn0030761" "CG9784" 0.0444122637084756 0.155418897998601 4.04081898408786 0.0306024459645534 1 5.93099061095137 0.00612048919291073 0.0026329181766356 0.00348757101627509 0.0109021293626646 0.0109021293626646
"3222" "FBgn0033212" "LRR" 0.044410784633145 0.155418897998601 4.04087518912405 0.0174652345897644 1 7.46662267618963 0.00349304691795294 0.000994390550359015 0.00249865636759386 0.00731578577783126 0.00731578577783126
"3223" "FBgn0085455" "CG34426" 0.0444349426283589 0.155418897998601 4.03995742911368 0.58046856481141 1 5.22465839512617 0.116093712962282 0.0050701109548924 0.11102360200739 0.0156596229839259 0.11102360200739
"3224" "FBgn0286941" "CG46435" 0.044505061234684 0.155615867028099 4.03729660147814 0.16622467390307 1 4.83970376181565 0.0332449347806139 0.0163505906141694 0.0168943441664446 0.0208539980819031 0.0208539980819031
"3225" "FBgn0050324" "CG30324" 0.0445308745201556 0.155657844485493 4.03631816235411 0.0584369905295729 1 6.36786439830906 0.0116873981059146 0.00177974944589423 0.00990764866002036 0.009485282673595 0.00990764866002036
"3226" "FBgn0029529" "CG13365" 0.0445886339299428 0.15581142910485 4.03413098307942 0.0536730658863835 1 5.27008620712885 0.0107346131772766 0.00500109560931761 0.00573351756795909 0.015201313714999 0.015201313714999
"3227" "FBgn0028993" "scro" 0.0447002043456673 0.1560561794948 4.02991457185943 0.0664091593472939 1 5.21579892436918 0.013281831869459 0.00556626548523311 0.00771556638422567 0.0157523832655066 0.0157523832655066
"3228" "FBgn0030403" "CG1824" 0.0446797023685933 0.1560561794948 4.03068854039838 0.0657945114573011 1 6.759241312082 0.0131589022914602 0.00112632136295465 0.0120325809285056 0.00848845704176055 0.0120325809285056
"3229" "FBgn0034521" "Mgat1" 0.0446917068155224 0.1560561794948 4.03023531609757 0.0273338705769244 1 6.50408766822193 0.00546677411538476 0.00139151498463246 0.00407525913075242 0.0091428936916809 0.0091428936916809
"3230" "FBgn0024364" "CG11417" 0.0447675236573071 0.15614613062773 4.02737583170213 0.0297314630757722 1 6.62938889409183 0.00594629261515443 0.00128599566560635 0.0046602969495481 0.00882346484692827 0.00882346484692827
"3231" "FBgn0036403" "CG6661" 0.0447538026476309 0.15614613062773 4.02789295096854 0.0903188932322682 1 6.81294777539262 0.0180637786464536 0.00104735888098375 0.0170164197654699 0.00835596887574502 0.0170164197654699
"3232" "FBgn0052651" "CG32651" 0.0447661680847121 0.15614613062773 4.02742691327574 0.0441110598278183 1 6.21514913904785 0.00882221196556367 0.00186566556934182 0.00695654639622184 0.00992674557359311 0.00992674557359311
"3233" "FBgn0036319" "Ent3" 0.0447867779876478 0.156164970075705 4.02665045322494 0.156032217846118 1 5.33765931234655 0.0312064435692237 0.00516220369930225 0.0260442398699214 0.014569220252959 0.0260442398699214
"3234" "FBgn0003710" "tipE" 0.0448580613140885 0.156268518292249 4.02396781425588 0.264369447465616 1 5.82592243130059 0.0528738894931233 0.00363656827730422 0.0492373212158191 0.0113015631511558 0.0492373212158191
"3235" "FBgn0033912" "RpS23" 0.0448314196626065 0.156268518292249 4.0249699064155 0.0392368069345282 1 9.97553435828837 0.00784736138690563 6.86743147804765e-05 0.00777868707212516 0.0102961893328963 0.0102961893328963
"3236" "FBgn0263780" "CG17684" 0.0448476845261606 0.156268518292249 4.02435804953583 0.096331076111522 1 5.56426147149427 0.0192662152223044 0.0037282496172465 0.0155379656050579 0.0127973678385317 0.0155379656050579
"3237" "FBgn0003396" "shn" 0.0449274123099625 0.15630386903362 4.02136219997553 0.0217468696278055 1 7.34363549603447 0.00434937392556103 0.00066991870917374 0.00367945521638735 0.00743836731762676 0.00743836731762676
"3238" "FBgn0030057" "Ppt1" 0.0449248034206683 0.15630386903362 4.02146014292209 0.0617201015793765 1 5.38995734179117 0.0123440203158752 0.0050797565786052 0.00726426373727011 0.0141165883690348 0.0141165883690348
"3239" "FBgn0033113" "Spn42Dc" 0.0449109983826682 0.15630386903362 4.02197851150662 0.0390422190238146 1 5.76699496725274 0.00780844380476299 0.00322968945236464 0.00457875435239828 0.0115680359582192 0.0115680359582192
"3240" "FBgn0033235" "CG8728" 0.044937535663795 0.15630386903362 4.02098220562947 0.0262775032048244 1 7.3879751205151 0.00525550064096487 0.000728785260347452 0.00452671538061742 0.00739033325539085 0.00739033325539085
"3241" "FBgn0034007" "ND-51L2" 0.0449005869387714 0.15630386903362 4.02236956423508 0.184801916283255 1 5.05249287995283 0.0369603832566509 0.00680670286587113 0.0301536803907798 0.017684146869717 0.0301536803907798
"3242" "FBgn0034081" "CG10731" 0.0449572433980296 0.156324184091915 4.02024270655341 0.0388350168879575 1 5.67926052028803 0.0077670033775913 0.00349868811321413 0.00426831526437736 0.0120519373808016 0.0120519373808016
"3243" "FBgn0028371" "jbug" 0.0449836981445196 0.156361270250467 4.01925057385432 0.078139885726918 1 7.55771858096805 0.0156279771453836 0.000678592384974362 0.0149493847604092 0.00724760778134781 0.0149493847604092
"3244" "FBgn0035734" "CG14823" 0.0450095202663679 0.156361270250467 4.0182827588686 0.187195204130921 1 5.38294311282077 0.0374390408261843 0.00421772114801073 0.0332213196781735 0.0141755779260515 0.0332213196781735
"3245" "FBgn0262125" "Sec23" 0.0450007555280839 0.156361270250467 4.01861119632582 0.0281395458465313 1 7.6540718231665 0.00562790916930627 0.000493708651639479 0.00513420051766679 0.00719842005092218 0.00719842005092218
"3246" "FBgn0024196" "robl" 0.045242102081091 0.157052915865724 4.00959183761118 0.0286856755955803 1 6.30497937611457 0.00573713511911618 0.00202188436049477 0.0037152507586213 0.00965545666822632 0.00965545666822632
"3247" "FBgn0033903" "CG8323" 0.045250409893717 0.157052915865724 4.00928226928419 0.0258773843409268 1 6.13105088978822 0.00517547686818529 0.00209931952575023 0.00307615734243513 0.0102224227758989 0.0102224227758989
"3248" "FBgn0052088" "sunn" 0.0452328355184169 0.157052915865724 4.00993720182723 0.646459465014549 1 2.92625430364992 0.12929189300291 0.056999596697764 0.0722922963051457 0.132738694458785 0.132738694458785
"3249" "FBgn0026160" "tna" 0.045546133607826 0.157119460569159 3.99830173917263 0.0675980769997155 1 7.58394335649865 0.0135196153999428 0.000479926996548448 0.0130396884033947 0.0072318074626755 0.0130396884033947
"3250" "FBgn0026630" "nes" 0.0455363045335591 0.157119460569159 3.99866549494653 0.0172523438457638 1 7.44410074985117 0.00345046876915277 0.000695280132762423 0.00275518863639034 0.00733569805249846 0.00733569805249846
"3251" "FBgn0029768" "SPR" 0.0455087360151529 0.157119460569159 3.99968619609698 0.0197378270601629 1 6.32972327564517 0.0039475654120327 0.00209646069056056 0.00185110472147203 0.00958697961031978 0.00958697961031978
"3252" "FBgn0030240" "CG2202" 0.0454300049379832 0.157119460569159 4.0026047379916 0.0434167542811432 1 6.0992710918173 0.00868335085622861 0.00198772895794266 0.00669562189828597 0.0103346460605989 0.0103346460605989
"3253" "FBgn0032877" "CG2617" 0.0453087509805253 0.157119460569159 4.00711003015911 0.175937762615442 1 4.47459089735354 0.0351875525230885 0.0122569150008545 0.0229306375222339 0.028371767340513 0.028371767340513
"3254" "FBgn0033640" "CG13198" 0.0455594947466506 0.157119460569159 3.99780740084209 2.17120286177243 1 1.32306441003876 0.434240572354487 0.35464391744939 0.0795966549050967 0.779254433921143 0.779254433921143
"3255" "FBgn0033735" "Dera" 0.0454816963688787 0.157119460569159 4.00068794913826 0.023620792249204 1 6.6785662796667 0.00472415844984082 0.00124044449198855 0.00348371395785225 0.00869494520204537 0.00869494520204537
"3256" "FBgn0034075" "Asph" 0.0453484992781449 0.157119460569159 4.00563175114548 0.135508871101168 1 8.14349782310903 0.0271017742202335 0.000316945260858613 0.026784828959375 0.00721939751222037 0.026784828959375
"3257" "FBgn0034377" "CG15071" 0.0454214467552962 0.157119460569159 4.00292230875156 0.724864512412316 1 2.66288208362515 0.144972902482463 0.0872617854333678 0.0577111170490953 0.177460045720586 0.177460045720586
"3258" "FBgn0034939" "thoc5" 0.0453015729895829 0.157119460569159 4.00737713244088 0.0729049635115284 1 5.82690883490419 0.0145809927023056 0.00293485466377595 0.0116461380385297 0.0112974183773433 0.0116461380385297
"3259" "FBgn0035733" "CG8641" 0.0454423837451438 0.157119460569159 4.00214550578282 0.112449528885351 1 4.39399962199687 0.0224899057770701 0.0105125672618007 0.0119773385152694 0.0304566006189863 0.0304566006189863
"3260" "FBgn0036761" "MED19" 0.0455278084409236 0.157119460569159 3.99897998620196 0.0423840055067587 1 6.57072601392887 0.00847680110135172 0.00132081629731927 0.00715598480403246 0.00897592538193247 0.00897592538193247
"3261" "FBgn0038425" "CG14881" 0.0454093312797692 0.157119460569159 4.00337198871082 0.0999017622045842 1 4.83826086531341 0.0199803524409168 0.00824881191816054 0.0117315405227563 0.0208782248729706 0.0208782248729706
"3262" "FBgn0039470" "CG6296" 0.0455608061179466 0.157119460569159 3.99775889067128 0.19139318074901 1 5.74863426090316 0.0382786361498022 0.00314378089264366 0.0351348552571583 0.0116597228943252 0.0351348552571583
"3263" "FBgn0039498" "CG17991" 0.0455052151957579 0.157119460569159 3.99981659837006 0.0458737583269729 1 6.30128561080867 0.00917475166539454 0.00192283299287565 0.00725191867251893 0.00966587457306237 0.00966587457306237
"3264" "FBgn0039909" "ND-49" 0.0454237747502694 0.157119460569159 4.00283591698297 0.0278604015458016 1 8.8605330565439 0.00557208030916043 0.000114685456632169 0.00545739485252815 0.00780593059264702 0.00780593059264702
"3265" "FBgn0051087" "CG31087" 0.0455622741595476 0.157119460569159 3.99770458670661 0.270740288755639 1 5.70790302459419 0.0541480577511279 0.00355174262957979 0.0505963151215481 0.0118806849257201 0.0505963151215481
"3266" "FBgn0086785" "Vps36" 0.0454329513454309 0.157119460569159 4.00249541944948 0.0581364630456514 1 5.50204688105041 0.0116272926091302 0.00429939568412396 0.00732789692500631 0.013238516059085 0.013238516059085
"3267" "FBgn0259739" "CG42393" 0.045328931246199 0.157119460569159 4.00635933522773 0.090828736424824 1 7.64577805978235 0.0181657472849647 0.00048528952425149 0.0176804577607133 0.00720167893104752 0.0176804577607133
"3268" "FBgn0265191" "Gyg" 0.0454152933834497 0.157119460569159 4.00315068250994 0.0416768565406128 1 8.51229239022269 0.00833537130812259 0.00021059721657018 0.00812477409155239 0.00743659377847527 0.00812477409155239
"3269" "FBgn0265630" "sno" 0.045411600144553 0.157119460569159 4.00328776753991 0.025710837089805 1 7.47303085466627 0.00514216741796105 0.000554471733352718 0.00458769568460828 0.00731033608411526 0.00731033608411526
"3270" "FBgn0032833" "COX4" 0.0456585590252285 0.157355223445858 3.994146956296 0.0386362010687722 1 9.51205241017017 0.00772724021375443 9.17663421733435e-05 0.0076354738715811 0.00898562938068899 0.00898562938068899
"3271" "FBgn0037084" "Syx6" 0.0456508522441527 0.157355223445858 3.99443142309472 0.0203548116581713 1 6.83255388354974 0.00407096233163414 0.00130924248121277 0.0027617198504215 0.00830890891120001 0.00830890891120001
"3272" "FBgn0004903" "Rb97D" 0.0457624295869303 0.157424433546983 3.9903178936878 0.0214775524016253 1 7.05926316590724 0.00429551048032505 0.000709505619601077 0.00358600486072398 0.00783754860668651 0.00783754860668651
"3273" "FBgn0023178" "Pdf" 0.0457098281826456 0.157424433546983 3.99225583511133 0.103615405084638 1 4.77437757466962 0.0207230810169277 0.00938150717045399 0.0113415738464737 0.0219907830447417 0.0219907830447417
"3274" "FBgn0029134" "Prosbeta5" 0.0457507677148114 0.157424433546983 3.99074733793304 0.0162170274536013 1 7.86270896944692 0.00324340549072023 0.000337508015781926 0.00290589747493833 0.00716797988647534 0.00716797988647534
"3275" "FBgn0029659" "CG16782" 0.0457571861782774 0.157424433546983 3.99051096605669 0.0886938103163587 1 7.18864241758519 0.0177387620632717 0.000741111645239025 0.0169976504180327 0.00763738393322648 0.0169976504180327
"3276" "FBgn0039690" "Gnpnat" 0.0457603120294341 0.157424433546983 3.99039586341258 0.0600476799671895 1 6.01087027917922 0.012009535993438 0.0031182252182654 0.00889131077517249 0.0106320814598264 0.0106320814598264
"3277" "FBgn0086690" "Plp" 0.0456943740645024 0.157424433546983 3.992825642457 0.0780895397592437 1 8.6263385776051 0.0156179079518488 0.000369296078901627 0.0152486118729471 0.00753935476813344 0.0152486118729471
"3278" "FBgn0022344" "CG10340" 0.0457775684902973 0.157428471504308 3.98976058098301 0.0154461937618286 1 6.89429299853751 0.00308923875236575 0.000881255271772653 0.00220798348059306 0.008166204276124 0.008166204276124
"3279" "FBgn0032956" "Cul2" 0.0458199305809188 0.157526098639432 3.98820212479182 0.0244118982915097 1 7.92548095131852 0.00488237965830199 0.000355547828864835 0.00452683182943711 0.00717104134454978 0.00717104134454978
"3280" "FBgn0038756" "CG4783" 0.0458466416028964 0.157569875240686 3.98722023496625 0.0525297062377014 1 6.70093999308091 0.0105059412475403 0.00129144895938985 0.00921449228815044 0.00863699527846866 0.00921449228815044
"3281" "FBgn0039726" "eIF2Balpha" 0.0458628211259964 0.157577440583163 3.98662577323436 0.0359443201269197 1 5.6368754537954 0.00718886402538388 0.00368061973104422 0.00350824429433973 0.0123171947967038 0.0123171947967038
"3282" "FBgn0015527" "peng" 0.0459383766704686 0.157788945827603 3.98385266312901 0.0426958776812532 1 7.13116822645598 0.00853917553625061 0.000783290839440395 0.00775588469681025 0.00772240622652097 0.00775588469681025
"3283" "FBgn0030433" "mRpL49" 0.0459689842141094 0.157797916883573 3.98273064403512 0.0337959234195796 1 5.91270888457491 0.00675918468391589 0.00281166692956593 0.00394751775435 0.0109667199536083 0.0109667199536083
"3284" "FBgn0286071" "AdamTS-A" 0.0459604133412761 0.157797916883573 3.98304475788879 0.0261838326039959 1 6.80509819672848 0.00523676652079898 0.00116875746198216 0.00406800905881702 0.00837501953572754 0.00837501953572754
"3285" "FBgn0037602" "SLIRP2" 0.0460924053984736 0.157985989100756 3.97821421279003 0.137339592875978 1 4.2885197180124 0.0274679185751955 0.0152767084721577 0.0121912101030379 0.0334549089796976 0.0334549089796976
"3286" "FBgn0050069" "CG30069" 0.0460731815351038 0.157985989100756 3.97891684553734 0.017044491026046 1 8.18234856350146 0.0034088982052092 0.00029764259396151 0.00311125561124768 0.00723418974340669 0.00723418974340669
"3287" "FBgn0054008" "CG34008" 0.0460636318207103 0.157985989100756 3.97926600273527 0.223011177134397 1 3.42191152836276 0.0446022354268794 0.0350435447899597 0.00955869063691969 0.0778605449410746 0.0778605449410746
"3288" "FBgn0261806" "CG42752" 0.0460470733876491 0.157985989100756 3.97987159394323 0.113679906636657 1 4.57919850986605 0.0227359813273315 0.0108239265805043 0.0119120547468272 0.0259116658019745 0.0259116658019745
"3289" "FBgn0266083" "ocm" 0.0460938453075834 0.157985989100756 3.97816159650431 0.123927861242246 1 6.42021168353992 0.0247855722484493 0.00169726842507867 0.0230883038233706 0.00935128481600227 0.0230883038233706
"3290" "FBgn0032974" "CG3651" 0.0461507743409489 0.158084983028112 3.97608271718294 0.0768889984862697 1 6.6027255682735 0.015377799697254 0.0013384968056476 0.0140393028916063 0.00889343322110181 0.0140393028916063
"3291" "FBgn0053199" "CG33199" 0.046139848540902 0.158084983028112 3.97648148533235 0.028104305814233 1 8.39353847864446 0.00562086116284687 0.000287122508115004 0.00533373865473161 0.00734773073983301 0.00734773073983301
"3292" "FBgn0040230" "dbo" 0.0461885578665914 0.158166346546198 3.97470446649902 0.0213959513363658 1 7.00241100747728 0.00427919026727316 0.000977830087968338 0.00330136017930483 0.00794086159944733 0.00794086159944733
"3293" "FBgn0029881" "pigs" 0.0462300651357274 0.158212363167898 3.97319175175033 0.0192388320839814 1 7.60426463401899 0.00384776641679628 0.000531692215846252 0.00331607420095002 0.00722078739057643 0.00722078739057643
"3294" "FBgn0051200" "CG31200" 0.046221482196688 0.158212363167898 3.97350443588373 0.100474195088453 1 6.84858704363413 0.0200948390176906 0.00113648561100274 0.0189583534066879 0.00827101434067441 0.0189583534066879
"3295" "FBgn0261383" "IntS6" 0.046254520210536 0.158248014061721 3.97230116694521 0.0327531231333215 1 6.77207698523148 0.00655062462666429 0.00112749000186215 0.00542313462480215 0.0084563603417601 0.0084563603417601
"3296" "FBgn0025865" "Cortactin" 0.0462906373288159 0.158275509435166 3.97098679070454 0.0498505351089304 1 7.04689846869053 0.00997010702178623 0.000916465977326377 0.00905364104445971 0.00785902685917997 0.00905364104445971
"3297" "FBgn0038421" "CG17931" 0.0462861281365647 0.158275509435166 3.97115083042786 0.0924051627183961 1 7.48593200773731 0.0184810325436793 0.000867961360030239 0.017613071183649 0.00729965838219713 0.017613071183649
"3298" "FBgn0083942" "CG34106" 0.0464225327882558 0.15863025526584 3.96619600803843 0.110764259469562 1 6.23710364077365 0.0221528518939123 0.014833425290269 0.00731942660364327 0.00985660090633469 0.00985660090633469
"3299" "FBgn0085383" "CG34354" 0.0464166376377201 0.15863025526584 3.96640982862104 0.0469487214433331 1 5.13663830322582 0.0093897442886665 0.00441224608170551 0.00497749820696111 0.0166345302663966 0.0166345302663966
"3300" "FBgn0039323" "CG10559" 0.0465266145005942 0.158937734928848 3.96242560951733 0.088291851847449 1 4.71005127774558 0.0176583703694897 0.00952240117286563 0.00813596919662417 0.0231929743562903 0.0231929743562903
"3301" "FBgn0004228" "mex1" 0.046580482412971 0.159073546877135 3.96047771457859 0.492351455068823 1 6.13099613917518 0.0984702910137645 0.0021845374177192 0.0962857535960454 0.0102226199907051 0.0962857535960454
"3302" "FBgn0262101" "CG42854" 0.0466041517472853 0.159106178875575 3.95962256856183 0.284514009609968 1 3.524196993563 0.0569028019219938 0.0293545772617223 0.0275482246602713 0.0699750703633067 0.0699750703633067
"3303" "FBgn0024230" "Hs2st" 0.0466628869216627 0.159186993540657 3.957502510032 0.0519988205731181 1 6.15137751452141 0.0103997641146236 0.0020774997794536 0.00832226433517003 0.0101481379717299 0.0101481379717299
"3304" "FBgn0029778" "RhoGAP5A" 0.0466631628127606 0.159186993540657 3.95749255832414 0.040850203157399 1 5.45033012946041 0.00817004063147982 0.00412454901548224 0.00404549161599757 0.013629237246492 0.013629237246492
"3305" "FBgn0038683" "CG11779" 0.0466817200116186 0.159186993540657 3.9568233212787 0.0173794015245093 1 7.66238891767711 0.00347588030490185 0.000505552615549034 0.00297032768935283 0.00719534193202635 0.00719534193202635
"3306" "FBgn0039291" "CG13663" 0.0466843076949714 0.159186993540657 3.95673002271184 0.0521294610214836 1 5.54913570424443 0.0104258922042967 0.0038670274608016 0.00655886474349513 0.0129019243067671 0.0129019243067671
